time,hs,t02,dp,fp,uwnd,vwnd,longitude,latitude
2021-08-07 00:00:00.000000000,0.72800004,3.28,84.0,0.18900001,-4.2000003,5.9,148.16676,-19.833273
2021-08-07 00:59:59.999986560,0.762,3.32,84.0,0.19000001,-4.8,5.6,148.16676,-19.833273
2021-08-07 02:00:00.000013440,0.80600005,3.35,84.0,0.19100001,-5.7000003,5.1,148.16676,-19.833273
2021-08-07 03:00:00.000000000,0.864,3.3899999,85.0,0.19100001,-6.5,4.9,148.16676,-19.833273
2021-08-07 03:59:59.999986560,0.92,3.4499998,85.0,0.18900001,-6.6,5.0,148.16676,-19.833273
2021-08-07 05:00:00.000013440,0.96000004,3.5,84.0,0.18400002,-6.7000003,5.1,148.16676,-19.833273
2021-08-07 06:00:00.000000000,0.99600005,3.54,85.0,0.18200001,-6.9,5.2000003,148.16676,-19.833273
2021-08-07 06:59:59.999986560,1.0020001,3.6,86.0,0.18,-6.1,4.9,148.16676,-19.833273
2021-08-07 08:00:00.000013440,1.008,3.62,86.0,0.17600001,-6.2000003,5.7000003,148.16676,-19.833273
2021-08-07 09:00:00.000000000,1.028,3.62,87.0,0.17300001,-6.3,6.1,148.16676,-19.833273
2021-08-07 09:59:59.999986560,1.044,3.6399999,87.0,0.17,-6.2000003,6.0,148.16676,-19.833273
2021-08-07 11:00:00.000013440,1.054,3.6799998,83.0,0.16700001,-6.2000003,5.9,148.16676,-19.833273
2021-08-07 12:00:00.000000000,1.064,3.72,83.0,0.165,-6.1,5.7000003,148.16676,-19.833273
2021-08-07 12:59:59.999986560,1.07,3.77,82.0,0.163,-5.6,5.8,148.16676,-19.833273
2021-08-07 14:00:00.000013440,1.0840001,3.82,82.0,0.16100001,-5.8,5.8,148.16676,-19.833273
2021-08-07 15:00:00.000000000,1.108,3.86,82.0,0.15900001,-5.8,5.9,148.16676,-19.833273
2021-08-07 15:59:59.999986560,1.13,3.9199998,82.0,0.157,-5.5,6.0,148.16676,-19.833273
2021-08-07 17:00:00.000013440,1.146,3.97,83.0,0.155,-5.4,6.0,148.16676,-19.833273
2021-08-07 18:00:00.000000000,1.1520001,3.99,79.0,0.15200001,-5.5,5.9,148.16676,-19.833273
2021-08-07 18:59:59.999986560,1.138,4.0499997,78.0,0.15100001,-5.2000003,5.0,148.16676,-19.833273
2021-08-07 20:00:00.000013440,1.116,4.0699997,78.0,0.15,-5.2000003,5.1,148.16676,-19.833273
2021-08-07 21:00:00.000000000,1.0940001,4.06,77.0,0.15,-5.0,5.2000003,148.16676,-19.833273
2021-08-07 21:59:59.999986560,1.0680001,4.04,77.0,0.15,-5.0,5.1,148.16676,-19.833273
2021-08-07 23:00:00.000013440,1.042,4.0099998,76.0,0.15,-5.2000003,4.8,148.16676,-19.833273
2021-08-08 00:00:00.000000000,1.014,3.97,76.0,0.15,-5.2000003,4.5,148.16676,-19.833273
2021-08-08 00:59:59.999986560,0.984,3.9399998,75.0,0.15,-5.3,4.2000003,148.16676,-19.833273
2021-08-08 02:00:00.000013440,0.96000004,3.8799999,75.0,0.15,-5.6,4.0,148.16676,-19.833273
2021-08-08 03:00:00.000000000,0.95400006,3.81,74.0,0.15100001,-6.2000003,3.7,148.16676,-19.833273
2021-08-08 03:59:59.999986560,0.96400005,3.77,74.0,0.15200001,-6.5,3.7,148.16676,-19.833273
2021-08-08 05:00:00.000013440,0.99200004,3.76,78.0,0.155,-6.8,3.7,148.16676,-19.833273
2021-08-08 06:00:00.000000000,1.0320001,3.78,78.0,0.158,-7.1,3.6000001,148.16676,-19.833273
2021-08-08 06:59:59.999986560,1.074,3.83,79.0,0.15900001,-7.6,2.6000001,148.16676,-19.833273
2021-08-08 08:00:00.000013440,1.102,3.87,80.0,0.158,-7.4,3.3,148.16676,-19.833273
2021-08-08 09:00:00.000000000,1.118,3.8899999,81.0,0.156,-7.1,4.1,148.16676,-19.833273
2021-08-08 09:59:59.999986560,1.1220001,3.8999999,81.0,0.155,-6.9,4.4,148.16676,-19.833273
2021-08-08 11:00:00.000013440,1.13,3.9099998,77.0,0.15300001,-6.8,4.6,148.16676,-19.833273
2021-08-08 12:00:00.000000000,1.144,3.9599998,78.0,0.15100001,-6.7000003,4.5,148.16676,-19.833273
2021-08-08 12:59:59.999986560,1.156,4.0699997,78.0,0.149,-6.2000003,3.9,148.16676,-19.833273
2021-08-08 14:00:00.000013440,1.174,4.17,78.0,0.147,-6.2000003,4.0,148.16676,-19.833273
2021-08-08 15:00:00.000000000,1.1960001,4.2,79.0,0.14500001,-6.3,4.4,148.16676,-19.833273
2021-08-08 15:59:59.999986560,1.212,4.18,79.0,0.14400001,-6.4,4.7000003,148.16676,-19.833273
2021-08-08 17:00:00.000013440,1.23,4.16,79.0,0.14400001,-6.5,4.9,148.16676,-19.833273
2021-08-08 18:00:00.000000000,1.25,4.14,79.0,0.14400001,-6.7000003,5.1,148.16676,-19.833273
2021-08-08 18:59:59.999986560,1.2520001,4.21,79.0,0.14400001,-5.6,5.0,148.16676,-19.833273
2021-08-08 20:00:00.000013440,1.25,4.22,79.0,0.14400001,-5.9,5.2000003,148.16676,-19.833273
2021-08-08 21:00:00.000000000,1.256,4.19,79.0,0.14400001,-6.5,5.2000003,148.16676,-19.833273
2021-08-08 21:59:59.999986560,1.264,4.16,79.0,0.14400001,-7.1,4.7000003,148.16676,-19.833273
2021-08-08 23:00:00.000013440,1.2700001,4.15,79.0,0.143,-7.4,4.3,148.16676,-19.833273
2021-08-09 00:00:00.000000000,1.266,4.14,78.0,0.143,-7.4,4.1,148.16676,-19.833273
2021-08-09 00:59:59.999986560,1.2420001,4.16,78.0,0.142,-6.7000003,4.0,148.16676,-19.833273
2021-08-09 02:00:00.000013440,1.22,4.14,78.0,0.14,-7.0,4.2000003,148.16676,-19.833273
2021-08-09 03:00:00.000000000,1.21,4.12,78.0,0.14,-7.0,4.0,148.16676,-19.833273
2021-08-09 03:59:59.999986560,1.22,4.1,78.0,0.14,-7.6,3.9,148.16676,-19.833273
2021-08-09 05:00:00.000013440,1.2600001,4.0899997,78.0,0.14,-8.0,4.1,148.16676,-19.833273
2021-08-09 06:00:00.000000000,1.3100001,4.11,73.0,0.13900001,-8.2,4.3,148.16676,-19.833273
2021-08-09 06:59:59.999986560,1.312,4.21,73.0,0.13900001,-7.2000003,3.2,148.16676,-19.833273
2021-08-09 08:00:00.000013440,1.2820001,4.24,74.0,0.13800001,-7.1,3.5,148.16676,-19.833273
2021-08-09 09:00:00.000000000,1.2440001,4.18,74.0,0.13900001,-6.9,4.0,148.16676,-19.833273
2021-08-09 09:59:59.999986560,1.2080001,4.1,79.0,0.14,-7.0,4.3,148.16676,-19.833273
2021-08-09 11:00:00.000013440,1.182,4.02,79.0,0.143,-7.0,4.4,148.16676,-19.833273
2021-08-09 12:00:00.000000000,1.1780001,3.9499998,78.0,0.14500001,-7.3,4.6,148.16676,-19.833273
2021-08-09 12:59:59.999986560,1.1960001,3.9399998,78.0,0.147,-7.4,4.8,148.16676,-19.833273
2021-08-09 14:00:00.000013440,1.2260001,3.97,79.0,0.148,-7.4,4.8,148.16676,-19.833273
2021-08-09 15:00:00.000000000,1.256,4.0299997,80.0,0.147,-7.3,5.1,148.16676,-19.833273
2021-08-09 15:59:59.999986560,1.266,4.1,81.0,0.14600001,-6.7000003,5.0,148.16676,-19.833273
2021-08-09 17:00:00.000013440,1.256,4.18,81.0,0.143,-6.2000003,4.9,148.16676,-19.833273
2021-08-09 18:00:00.000000000,1.2360001,4.24,76.0,0.13800001,-5.7000003,4.8,148.16676,-19.833273
2021-08-09 18:59:59.999986560,1.2080001,4.31,75.0,0.135,-5.5,4.4,148.16676,-19.833273
2021-08-09 20:00:00.000013440,1.1860001,4.3199997,74.0,0.133,-5.5,4.7000003,148.16676,-19.833273
2021-08-09 21:00:00.000000000,1.1700001,4.29,74.0,0.132,-5.6,4.7000003,148.16676,-19.833273
2021-08-09 21:59:59.999986560,1.1580001,4.23,73.0,0.13100001,-5.8,4.9,148.16676,-19.833273
2021-08-09 23:00:00.000013440,1.1500001,4.18,73.0,0.13100001,-5.8,4.9,148.16676,-19.833273
2021-08-10 00:00:00.000000000,1.1400001,4.15,73.0,0.13100001,-5.9,4.6,148.16676,-19.833273
2021-08-10 00:59:59.999986560,1.1420001,4.11,73.0,0.13100001,-6.9,3.6000001,148.16676,-19.833273
2021-08-10 02:00:00.000013440,1.146,4.11,74.0,0.13100001,-7.0,2.8,148.16676,-19.833273
2021-08-10 03:00:00.000000000,1.1500001,4.11,74.0,0.132,-7.3,2.4,148.16676,-19.833273
2021-08-10 03:59:59.999986560,1.1580001,4.08,74.0,0.132,-7.5,2.6000001,148.16676,-19.833273
2021-08-10 05:00:00.000013440,1.1620001,4.06,74.0,0.132,-7.6,2.7,148.16676,-19.833273
2021-08-10 06:00:00.000000000,1.156,4.04,74.0,0.13100001,-7.4,2.9,148.16676,-19.833273
2021-08-10 06:59:59.999986560,1.138,4.04,74.0,0.13100001,-6.9,3.4,148.16676,-19.833273
2021-08-10 08:00:00.000013440,1.1220001,4.02,73.0,0.13100001,-6.9,3.7,148.16676,-19.833273
2021-08-10 09:00:00.000000000,1.1220001,3.98,73.0,0.13000001,-7.0,4.3,148.16676,-19.833273
2021-08-10 09:59:59.999986560,1.12,3.97,73.0,0.13000001,-6.5,4.7000003,148.16676,-19.833273
2021-08-10 11:00:00.000013440,1.108,3.99,73.0,0.13000001,-5.9,5.0,148.16676,-19.833273
2021-08-10 12:00:00.000000000,1.0860001,4.0299997,73.0,0.13000001,-5.3,5.0,148.16676,-19.833273
2021-08-10 12:59:59.999986560,1.064,4.04,73.0,0.13000001,-5.1,5.1,148.16676,-19.833273
2021-08-10 14:00:00.000013440,1.042,4.08,73.0,0.13000001,-4.9,4.7000003,148.16676,-19.833273
2021-08-10 15:00:00.000000000,1.026,4.12,73.0,0.13000001,-5.0,4.3,148.16676,-19.833273
2021-08-10 15:59:59.999986560,1.026,4.1,73.0,0.13000001,-5.8,3.7,148.16676,-19.833273
2021-08-10 17:00:00.000013440,1.052,4.06,73.0,0.13000001,-6.6,3.2,148.16676,-19.833273
2021-08-10 18:00:00.000000000,1.1120001,4.0099998,74.0,0.13100001,-7.5,2.7,148.16676,-19.833273
2021-08-10 18:59:59.999986560,1.202,4.0499997,75.0,0.133,-8.1,1.5,148.16676,-19.833273
2021-08-10 20:00:00.000013440,1.2980001,4.14,76.0,0.13800001,-8.3,1.4,148.16676,-19.833273
2021-08-10 21:00:00.000000000,1.378,4.24,81.0,0.143,-8.5,1.3000001,148.16676,-19.833273
2021-08-10 21:59:59.999986560,1.4360001,4.31,80.0,0.13700001,-8.6,1.0,148.16676,-19.833273
2021-08-10 23:00:00.000013440,1.4740001,4.38,81.0,0.132,-8.6,0.8,148.16676,-19.833273
2021-08-11 00:00:00.000000000,1.5000001,4.44,80.0,0.12900001,-8.5,0.7,148.16676,-19.833273
2021-08-11 00:59:59.999986560,1.506,4.5,76.0,0.126,-7.9,1.4,148.16676,-19.833273
2021-08-11 02:00:00.000013440,1.498,4.5299997,75.0,0.125,-7.9,1.8000001,148.16676,-19.833273
2021-08-11 03:00:00.000000000,1.4840001,4.54,74.0,0.124000005,-7.6,2.5,148.16676,-19.833273
2021-08-11 03:59:59.999986560,1.4640001,4.54,74.0,0.124000005,-7.3,3.1000001,148.16676,-19.833273
2021-08-11 05:00:00.000013440,1.4440001,4.5299997,74.0,0.123,-7.1,3.5,148.16676,-19.833273
2021-08-11 06:00:00.000000000,1.4280001,4.5,73.0,0.123,-7.3,3.6000001,148.16676,-19.833273
2021-08-11 06:59:59.999986560,1.422,4.48,73.0,0.123,-7.5,3.1000001,148.16676,-19.833273
2021-08-11 08:00:00.000013440,1.432,4.45,72.0,0.123,-8.0,3.5,148.16676,-19.833273
2021-08-11 09:00:00.000000000,1.4460001,4.43,72.0,0.123,-7.8,4.1,148.16676,-19.833273
2021-08-11 09:59:59.999986560,1.45,4.44,71.0,0.123,-7.5,4.4,148.16676,-19.833273
2021-08-11 11:00:00.000013440,1.4440001,4.47,71.0,0.123,-7.2000003,4.4,148.16676,-19.833273
2021-08-11 12:00:00.000000000,1.4380001,4.49,71.0,0.123,-7.1,4.4,148.16676,-19.833273
2021-08-11 12:59:59.999986560,1.434,4.5,70.0,0.123,-7.0,4.3,148.16676,-19.833273
2021-08-11 14:00:00.000013440,1.434,4.52,70.0,0.123,-6.9,4.3,148.16676,-19.833273
2021-08-11 15:00:00.000000000,1.434,4.5299997,70.0,0.123,-6.8,4.5,148.16676,-19.833273
2021-08-11 15:59:59.999986560,1.4360001,4.5299997,70.0,0.123,-6.7000003,4.7000003,148.16676,-19.833273
2021-08-11 17:00:00.000013440,1.4380001,4.5299997,70.0,0.123,-6.6,5.0,148.16676,-19.833273
2021-08-11 18:00:00.000000000,1.442,4.5099998,70.0,0.12200001,-6.6,5.5,148.16676,-19.833273
2021-08-11 18:59:59.999986560,1.4480001,4.49,70.0,0.12200001,-6.7000003,5.6,148.16676,-19.833273
2021-08-11 20:00:00.000013440,1.4540001,4.48,70.0,0.12100001,-6.6,5.9,148.16676,-19.833273
2021-08-11 21:00:00.000000000,1.4580001,4.48,70.0,0.119,-6.4,6.0,148.16676,-19.833273
2021-08-11 21:59:59.999986560,1.4660001,4.49,69.0,0.117000006,-6.7000003,5.8,148.16676,-19.833273
2021-08-11 23:00:00.000013440,1.48,4.5,67.0,0.115,-7.0,5.4,148.16676,-19.833273
2021-08-12 00:00:00.000000000,1.488,4.54,67.0,0.11400001,-7.1,4.8,148.16676,-19.833273
2021-08-12 00:59:59.999986560,1.4920001,4.5499997,67.0,0.113000005,-7.4,4.5,148.16676,-19.833273
2021-08-12 02:00:00.000013440,1.4920001,4.56,67.0,0.112,-7.6,4.2000003,148.16676,-19.833273
2021-08-12 03:00:00.000000000,1.48,4.58,67.0,0.112,-7.5,3.8,148.16676,-19.833273
2021-08-12 03:59:59.999986560,1.4640001,4.5699997,67.0,0.11100001,-7.5,4.0,148.16676,-19.833273
2021-08-12 05:00:00.000013440,1.4480001,4.54,67.0,0.11100001,-7.6,4.3,148.16676,-19.833273
2021-08-12 06:00:00.000000000,1.432,4.5,67.0,0.11100001,-7.5,4.6,148.16676,-19.833273
2021-08-12 06:59:59.999986560,1.4120001,4.49,67.0,0.11100001,-7.3,4.5,148.16676,-19.833273
2021-08-12 08:00:00.000013440,1.388,4.5,67.0,0.11100001,-6.7000003,4.7000003,148.16676,-19.833273
2021-08-12 09:00:00.000000000,1.36,4.5299997,67.0,0.11100001,-6.2000003,4.8,148.16676,-19.833273
2021-08-12 09:59:59.999986560,1.3360001,4.5499997,67.0,0.11000001,-6.0,4.8,148.16676,-19.833273
2021-08-12 11:00:00.000013440,1.3180001,4.5699997,67.0,0.11000001,-5.8,4.9,148.16676,-19.833273
2021-08-12 12:00:00.000000000,1.302,4.5899997,67.0,0.11000001,-5.5,5.1,148.16676,-19.833273
2021-08-12 12:59:59.999986560,1.292,4.58,67.0,0.11000001,-5.6,5.3,148.16676,-19.833273
2021-08-12 14:00:00.000013440,1.292,4.5499997,67.0,0.11000001,-5.8,5.5,148.16676,-19.833273
2021-08-12 15:00:00.000000000,1.2980001,4.5299997,67.0,0.109000005,-6.0,5.4,148.16676,-19.833273
2021-08-12 15:59:59.999986560,1.304,4.5499997,67.0,0.109000005,-5.7000003,5.3,148.16676,-19.833273
2021-08-12 17:00:00.000013440,1.3080001,4.6,67.0,0.109000005,-5.5,5.2000003,148.16676,-19.833273
2021-08-12 18:00:00.000000000,1.3080001,4.66,67.0,0.109000005,-5.2000003,5.1,148.16676,-19.833273
2021-08-12 18:59:59.999986560,1.3100001,4.71,67.0,0.109000005,-5.2000003,4.8,148.16676,-19.833273
2021-08-12 20:00:00.000013440,1.312,4.74,67.0,0.109000005,-5.1,5.1,148.16676,-19.833273
2021-08-12 21:00:00.000000000,1.314,4.74,67.0,0.109000005,-4.9,5.4,148.16676,-19.833273
2021-08-12 21:59:59.999986560,1.3180001,4.71,67.0,0.109000005,-5.2000003,5.5,148.16676,-19.833273
2021-08-12 23:00:00.000013440,1.322,4.68,67.0,0.109000005,-5.5,5.4,148.16676,-19.833273
2021-08-13 00:00:00.000000000,1.3280001,4.64,67.0,0.109000005,-5.9,5.0,148.16676,-19.833273
2021-08-13 00:59:59.999986560,1.3280001,4.66,66.0,0.109000005,-6.2000003,4.0,148.16676,-19.833273
2021-08-13 02:00:00.000013440,1.32,4.69,66.0,0.109000005,-6.1,3.9,148.16676,-19.833273
2021-08-13 03:00:00.000000000,1.3100001,4.69,66.0,0.109000005,-6.2000003,3.9,148.16676,-19.833273
2021-08-13 03:59:59.999986560,1.3060001,4.66,66.0,0.109000005,-6.4,4.0,148.16676,-19.833273
2021-08-13 05:00:00.000013440,1.3060001,4.61,66.0,0.108,-6.6,4.0,148.16676,-19.833273
2021-08-13 06:00:00.000000000,1.314,4.56,66.0,0.108,-6.9,4.1,148.16676,-19.833273
2021-08-13 06:59:59.999986560,1.3100001,4.6,66.0,0.10700001,-6.3,3.7,148.16676,-19.833273
2021-08-13 08:00:00.000013440,1.3180001,4.5299997,66.0,0.10700001,-6.9,4.7000003,148.16676,-19.833273
2021-08-13 09:00:00.000000000,1.3440001,4.45,66.0,0.106000006,-7.0,5.4,148.16676,-19.833273
2021-08-13 09:59:59.999986560,1.36,4.44,66.0,0.106000006,-6.6,5.5,148.16676,-19.833273
2021-08-13 11:00:00.000013440,1.36,4.47,66.0,0.106000006,-6.3,5.5,148.16676,-19.833273
2021-08-13 12:00:00.000000000,1.348,4.5,66.0,0.106000006,-5.9,5.4,148.16676,-19.833273
2021-08-13 12:59:59.999986560,1.332,4.5,65.0,0.10700001,-5.9,5.6,148.16676,-19.833273
2021-08-13 14:00:00.000013440,1.3100001,4.5099998,65.0,0.108,-5.4,5.6,148.16676,-19.833273
2021-08-13 15:00:00.000000000,1.2820001,4.5299997,65.0,0.108,-5.1,5.6,148.16676,-19.833273
2021-08-13 15:59:59.999986560,1.258,4.5299997,65.0,0.109000005,-5.0,5.5,148.16676,-19.833273
2021-08-13 17:00:00.000013440,1.238,4.52,65.0,0.11000001,-5.0,5.5,148.16676,-19.833273
2021-08-13 18:00:00.000000000,1.2260001,4.5099998,65.0,0.11000001,-4.9,5.6,148.16676,-19.833273
2021-08-13 18:59:59.999986560,1.218,4.49,65.0,0.11100001,-5.2000003,5.3,148.16676,-19.833273
2021-08-13 20:00:00.000013440,1.2060001,4.5,65.0,0.112,-4.8,5.3,148.16676,-19.833273
2021-08-13 21:00:00.000000000,1.19,4.5299997,65.0,0.112,-4.6,5.0,148.16676,-19.833273
2021-08-13 21:59:59.999986560,1.1780001,4.5299997,65.0,0.113000005,-5.2000003,4.5,148.16676,-19.833273
2021-08-13 23:00:00.000013440,1.176,4.49,65.0,0.113000005,-5.7000003,4.1,148.16676,-19.833273
2021-08-14 00:00:00.000000000,1.1880001,4.42,65.0,0.11400001,-6.2000003,4.2000003,148.16676,-19.833273
2021-08-14 00:59:59.999986560,1.22,4.3399997,65.0,0.11400001,-6.7000003,4.5,148.16676,-19.833273
2021-08-14 02:00:00.000013440,1.266,4.29,66.0,0.116000004,-6.8,5.0,148.16676,-19.833273
2021-08-14 03:00:00.000000000,1.304,4.3199997,67.0,0.119,-6.9,4.4,148.16676,-19.833273
2021-08-14 03:59:59.999986560,1.3360001,4.35,67.0,0.12100001,-7.4,3.9,148.16676,-19.833273
2021-08-14 05:00:00.000013440,1.3620001,4.35,67.0,0.123,-7.7000003,3.8,148.16676,-19.833273
2021-08-14 06:00:00.000000000,1.3820001,4.3399997,67.0,0.124000005,-7.7000003,4.2000003,148.16676,-19.833273
2021-08-14 06:59:59.999986560,1.3720001,4.4,67.0,0.124000005,-6.8,4.0,148.16676,-19.833273
2021-08-14 08:00:00.000013440,1.3700001,4.37,68.0,0.125,-7.4,4.7000003,148.16676,-19.833273
2021-08-14 09:00:00.000000000,1.394,4.2999997,68.0,0.125,-7.7000003,5.7000003,148.16676,-19.833273
2021-08-14 09:59:59.999986560,1.416,4.2999997,68.0,0.126,-7.3,5.9,148.16676,-19.833273
2021-08-14 11:00:00.000013440,1.424,4.3399997,70.0,0.128,-6.9,6.0,148.16676,-19.833273
2021-08-14 12:00:00.000000000,1.4180001,4.4,71.0,0.13000001,-6.3,5.9,148.16676,-19.833273
2021-08-14 12:59:59.999986560,1.4020001,4.48,72.0,0.13100001,-5.5,5.8,148.16676,-19.833273
2021-08-14 14:00:00.000013440,1.388,4.5499997,72.0,0.13100001,-5.2000003,5.8,148.16676,-19.833273
2021-08-14 15:00:00.000000000,1.3820001,4.58,73.0,0.13100001,-4.9,6.0,148.16676,-19.833273
2021-08-14 15:59:59.999986560,1.378,4.58,73.0,0.13100001,-5.0,6.0,148.16676,-19.833273
2021-08-14 17:00:00.000013440,1.3720001,4.5699997,73.0,0.13100001,-5.1,6.1,148.16676,-19.833273
2021-08-14 18:00:00.000000000,1.3640001,4.5299997,73.0,0.13100001,-5.3,6.1,148.16676,-19.833273
2021-08-14 18:59:59.999986560,1.3460001,4.52,73.0,0.132,-5.7000003,4.9,148.16676,-19.833273
2021-08-14 20:00:00.000013440,1.33,4.5,72.0,0.132,-5.8,5.0,148.16676,-19.833273
2021-08-14 21:00:00.000000000,1.32,4.46,72.0,0.132,-6.1,4.9,148.16676,-19.833273
2021-08-14 21:59:59.999986560,1.3180001,4.44,72.0,0.13000001,-6.4,4.7000003,148.16676,-19.833273
2021-08-14 23:00:00.000013440,1.3240001,4.46,70.0,0.127,-6.5,4.3,148.16676,-19.833273
2021-08-15 00:00:00.000000000,1.33,4.48,70.0,0.125,-6.7000003,4.1,148.16676,-19.833273
2021-08-15 00:59:59.999986560,1.3260001,4.5499997,71.0,0.124000005,-6.3,3.3,148.16676,-19.833273
2021-08-15 02:00:00.000013440,1.32,4.56,71.0,0.124000005,-6.7000003,3.2,148.16676,-19.833273
2021-08-15 03:00:00.000000000,1.322,4.5299997,71.0,0.124000005,-7.0,3.1000001,148.16676,-19.833273
2021-08-15 03:59:59.999986560,1.3460001,4.44,71.0,0.125,-7.8,3.3,148.16676,-19.833273
2021-08-15 05:00:00.000013440,1.396,4.35,72.0,0.125,-8.6,3.6000001,148.16676,-19.833273
2021-08-15 06:00:00.000000000,1.462,4.31,72.0,0.126,-9.2,4.1,148.16676,-19.833273
2021-08-15 06:59:59.999986560,1.4720001,4.36,72.0,0.126,-7.7000003,4.7000003,148.16676,-19.833273
2021-08-15 08:00:00.000013440,1.4540001,4.3399997,75.0,0.127,-7.7000003,5.4,148.16676,-19.833273
2021-08-15 09:00:00.000000000,1.432,4.31,75.0,0.128,-7.5,5.6,148.16676,-19.833273
2021-08-15 09:59:59.999986560,1.4020001,4.29,75.0,0.128,-7.5,5.0,148.16676,-19.833273
2021-08-15 11:00:00.000013440,1.376,4.2799997,75.0,0.13000001,-7.4,4.7000003,148.16676,-19.833273
2021-08-15 12:00:00.000000000,1.3540001,4.29,75.0,0.13100001,-7.1,4.8,148.16676,-19.833273
2021-08-15 12:59:59.999986560,1.35,4.2799997,76.0,0.132,-6.8,5.6,148.16676,-19.833273
2021-08-15 14:00:00.000013440,1.3560001,4.31,76.0,0.132,-6.6,5.6,148.16676,-19.833273
2021-08-15 15:00:00.000000000,1.366,4.35,76.0,0.13100001,-6.4,5.7000003,148.16676,-19.833273
2021-08-15 15:59:59.999986560,1.3800001,4.38,76.0,0.128,-6.5,5.8,148.16676,-19.833273
2021-08-15 17:00:00.000013440,1.3920001,4.39,74.0,0.125,-6.6,5.7000003,148.16676,-19.833273
2021-08-15 18:00:00.000000000,1.3980001,4.41,74.0,0.123,-6.7000003,5.7000003,148.16676,-19.833273
2021-08-15 18:59:59.999986560,1.386,4.45,74.0,0.12200001,-5.9,5.6,148.16676,-19.833273
2021-08-15 20:00:00.000013440,1.3740001,4.45,74.0,0.12100001,-6.3,5.6,148.16676,-19.833273
2021-08-15 21:00:00.000000000,1.3720001,4.42,74.0,0.120000005,-6.6,5.6,148.16676,-19.833273
2021-08-15 21:59:59.999986560,1.376,4.4,74.0,0.120000005,-6.8,5.6,148.16676,-19.833273
2021-08-15 23:00:00.000013440,1.3800001,4.4,74.0,0.12100001,-6.8,5.4,148.16676,-19.833273
2021-08-16 00:00:00.000000000,1.376,4.41,74.0,0.12100001,-6.8,4.9,148.16676,-19.833273
2021-08-16 00:59:59.999986560,1.34,4.54,74.0,0.12200001,-5.9,3.1000001,148.16676,-19.833273
2021-08-16 02:00:00.000013440,1.302,4.6,74.0,0.12200001,-6.2000003,2.6000001,148.16676,-19.833273
2021-08-16 03:00:00.000000000,1.2720001,4.5899997,74.0,0.123,-6.3,2.2,148.16676,-19.833273
2021-08-16 03:59:59.999986560,1.2440001,4.58,73.0,0.123,-5.8,2.8,148.16676,-19.833273
2021-08-16 05:00:00.000013440,1.218,4.58,73.0,0.123,-5.5,3.1000001,148.16676,-19.833273
2021-08-16 06:00:00.000000000,1.1980001,4.56,73.0,0.12200001,-5.4,3.3,148.16676,-19.833273
2021-08-16 06:59:59.999986560,1.176,4.5899997,73.0,0.12200001,-5.2000003,2.7,148.16676,-19.833273
2021-08-16 08:00:00.000013440,1.1600001,4.5699997,73.0,0.12200001,-5.5,3.2,148.16676,-19.833273
2021-08-16 09:00:00.000000000,1.154,4.5,73.0,0.12200001,-5.7000003,3.7,148.16676,-19.833273
2021-08-16 09:59:59.999986560,1.1500001,4.44,73.0,0.12200001,-5.9,3.8,148.16676,-19.833273
2021-08-16 11:00:00.000013440,1.146,4.4,73.0,0.12100001,-5.9,3.9,148.16676,-19.833273
2021-08-16 12:00:00.000000000,1.1400001,4.38,73.0,0.12100001,-5.8,4.0,148.16676,-19.833273
2021-08-16 12:59:59.999986560,1.126,4.41,73.0,0.12100001,-4.8,4.5,148.16676,-19.833273
2021-08-16 14:00:00.000013440,1.11,4.42,73.0,0.12100001,-4.9,4.5,148.16676,-19.833273
2021-08-16 15:00:00.000000000,1.098,4.41,73.0,0.120000005,-5.2000003,4.2000003,148.16676,-19.833273
2021-08-16 15:59:59.999986560,1.088,4.41,74.0,0.120000005,-5.0,4.1,148.16676,-19.833273
2021-08-16 17:00:00.000013440,1.0780001,4.43,74.0,0.120000005,-4.7000003,4.1,148.16676,-19.833273
2021-08-16 18:00:00.000000000,1.0660001,4.48,74.0,0.120000005,-4.3,4.1,148.16676,-19.833273
2021-08-16 18:59:59.999986560,1.052,4.56,74.0,0.120000005,-3.9,3.9,148.16676,-19.833273
2021-08-16 20:00:00.000013440,1.0400001,4.62,73.0,0.120000005,-3.6000001,3.9,148.16676,-19.833273
2021-08-16 21:00:00.000000000,1.0300001,4.65,73.0,0.120000005,-3.5,4.2000003,148.16676,-19.833273
2021-08-16 21:59:59.999986560,1.026,4.6,73.0,0.120000005,-3.7,4.4,148.16676,-19.833273
2021-08-16 23:00:00.000013440,1.028,4.49,73.0,0.120000005,-4.5,4.5,148.16676,-19.833273
2021-08-17 00:00:00.000000000,1.0400001,4.37,73.0,0.120000005,-5.2000003,4.3,148.16676,-19.833273
2021-08-17 00:59:59.999986560,1.0300001,4.5099998,73.0,0.119,-4.1,2.6000001,148.16676,-19.833273
2021-08-17 02:00:00.000013440,1.016,4.63,73.0,0.119,-4.6,1.9,148.16676,-19.833273
2021-08-17 03:00:00.000000000,1.01,4.58,73.0,0.119,-5.6,1.2,148.16676,-19.833273
2021-08-17 03:59:59.999986560,1.014,4.45,73.0,0.120000005,-6.1,1.0,148.16676,-19.833273
2021-08-17 05:00:00.000013440,1.024,4.33,72.0,0.120000005,-6.5,0.90000004,148.16676,-19.833273
2021-08-17 06:00:00.000000000,1.036,4.24,72.0,0.12100001,-6.6,1.2,148.16676,-19.833273
